conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
http://data.europa.eu/esco/skill/9b3445d0-c567-4880-a592-eedd710e4a11,skill/competence,sector-specific,clean stalls,"cleaning stalls
mucking-out stalls
stalls cleaning
stall mucking-out
stall cleaning
muck-out stalls
stalls mucking-out",,released,2024-02-09T17:29:09.851Z,"Stalls should be thoroughly cleaned every day, with additional manure and wet spots picked up as frequently as possible.",,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Clean stalls to remove all soiled bedding to prevent moisture and fumes from building up and to cut down on potential parasite problems.
http://data.europa.eu/esco/skill/9ba33cce-53f4-4cde-b473-f9707569fcea,skill/competence,sector-specific,perform farm equipment hygiene,"performing hygiene on farm equipment
sanitising milking equipment
performing farm equipment hygiene
milking equipment sanitising
milking equipment cleaning
farm equipment hygiene performing
perform hygiene on farm equipment
clean milking equipment
cleaning milking equipment
sanitise milking equipment",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Clean and sanitise equipment used in milking: milk storage tanks, collection cups, and udders of the animals. Ensure that procedures for the sanitary handling of milk are followed."
http://data.europa.eu/esco/skill/9babbf24-1523-4b74-9770-c07c447920cc,knowledge,sector-specific,fruit and vegetable products,"fruit and vegetable product
fruits and vegetables products
fruit and vegetable commodities
fruit and vegetable stock
fruit and vegetable brands
fruit and vegetable merchandise
fruit and vegetable goods",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The offered fruit and vegetable products, their functionalities, properties and legal and regulatory requirements."
http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9,knowledge,sector-specific,mechanical engineering,"analyse mechanisms
design mechanisms
mechanism engineering
engineering of mechanical systems
maintain mechanisms
mechanical system engineering
manufacture mechanisms
engineering of mechanisms",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Discipline that applies principles of physics, engineering and materials science to design, analyse, manufacture and maintain mechanical systems."
http://data.europa.eu/esco/skill/9c2f2331-960f-41ee-a2c9-d26e258a156e,skill/competence,sector-specific,spray pesticides,"spraying pesticides
spray pesticide
spray insecticides
apply pesticides through spraying",,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Spray pesticide solutions to keep insects, fungus, weed growth, and diseases under control."
http://data.europa.eu/esco/skill/9c82bca5-0a2d-4641-96ab-177312c85207,skill/competence,occupation-specific,manage pest and weed control,"pests and weeds managing
manage pests and weeds
pest and weed control managing
managing pests and weeds
managing pest and weed control",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Manage pest and weeds manually or by machine with the use of biological or chemicals.
http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,skill/competence,sector-specific,maintain plant health,"sustaining health of plants
maintaining health of plants
sustain plant health
maintaining plant health
sustaining plant health
plant health maintaining
sustain health of plants
maintain health of plants
plant health sustaining",,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",Manage and support overall plant health. Practice sustainable gardening techniques and integrated pest management in gardens both outdoor and indoor.
http://data.europa.eu/esco/skill/9d572a68-dacf-4043-b38c-9629d3fb9373,skill/competence,sector-specific,advise horse owners on farriery requirements,"horse owner advising on farriery requirements
horse owner guiding on farriery requirements
horse owners guiding on farriery requirements
guide horse owners on farriery requirements
advising horse owners on farriery requirements
guiding horse owners on farriery requirements
horse owners advising on farriery requirements",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Discuss and agree the farriery and hoof care requirements of the equine with the responsible person.
http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,knowledge,cross-sector,pest control in plants,"typology of pest control in plants
biology of pests found in plants
types of pest found in plants
methods for pest control in plants
types of pest control in plants
typology of pest found in plants
techniques for pest control in plants
kinds of pests found in plants
features of pests found in plants",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Types and features of pests in plants and crops. Different kinds of pest control methods, activities using conventional or biological methods taking into account the type of plant or crop, environmental and climate conditions and health and safety regulations. Storage and handling of products."
http://data.europa.eu/esco/skill/9dea0656-bc8a-436c-bb78-e29b0f5ef317,knowledge,sector-specific,effects of pesticides in food raw materials,"the effects of pesticides in food raw materials
consequences of pesticides in food raw materials
repercussions of pesticides in food raw materials
effects of pesticides on food raw materials
the effects of pesticides on food raw materials
side effects of pesticides in food raw materials
reactions of pesticides in food raw materials",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Different types of pesticides used for food raw materials to control proper use of those substances preserving main characteristics of products.
http://data.europa.eu/esco/skill/9eb2cbeb-1501-455a-a82b-402857bb1fb8,knowledge,sector-specific,animal reproductive system,"animal reproductive cycle
animal reproductive organs
animal endocrinology
reproductive animal anatomy and physiology
reproductive system of animals",,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The anatomy of the genital tract and the reproductive cycle of animals, animal physiology and endocrinology."
http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f,skill/competence,sector-specific,manage data,"administer data
data administration
manage data lifecycle
operate data quality tools
data resource management",,released,2025-05-16T14:42:49.886Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Administer all types of data resources through their lifecycle by performing data profiling, parsing, standardisation, identity resolution, cleansing, enhancement and auditing. Ensure the data is fit for purpose, using specialised ICT tools to fulfil the data quality criteria."
http://data.europa.eu/esco/skill/a07a5d41-add0-4d0f-ad01-718d39554be8,knowledge,sector-specific,applied zoology,applied animal biology,,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The science of applying animal anatomy, physiology, ecology, and behaviour in a particular practical context."
http://data.europa.eu/esco/skill/a11c4c9c-ed68-4dcd-b7ef-841e7e347d70,skill/competence,sector-specific,conduct soil sample tests,"carry out soil sample tests
testing soil samples
carrying out soil sample tests
conduct of soil sample tests
soil sample testing
soil sample tests conduct
conducting soil sample tests
conducting of soil sample tests",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Analyse and test soil samples; determine gas chromatography and gather relevant isotope and carbon information; determine viscosity.
http://data.europa.eu/esco/skill/a131d45c-7f0b-457e-9294-4e7e32f6b2af,skill/competence,sector-specific,tend vines,"vine tending
vineyards tending
vines tending
tending vines
tending vineyards
vineyard tending
tend vineyard",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Plant, thin, weed, sucker and tie vines."
http://data.europa.eu/esco/skill/a1816dfd-dbdc-4499-bef3-ff81dd895b33,knowledge,cross-sector,industrial engineering,"industrial engineering analysis
engineering for industry
industrial engineering fieldwork
industrial engineering analyses
industrial engineering studies
industrial engineering applications
industrial engineering research
industrial engineering work",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The field of engineering concerned with the development, improvement, and implementation of complex processes and systems of knowledge, people, equipment, etc."
